_id,url,nama_pengguna,title,pertanyaan,teman,total_jawaban,total_tercerdas,terima_kasih,total_tercerdas_matematika,total_tercerdas_ppkn,total_tercerdas_ips,total_tercerdas_biologi,total_tercerdas_fisika,total_tercerdas_sejarah,total_tercerdas_binggris,total_tercerdas_seni,total_tercerdas_kimia,total_tercerdas_geografi,total_tercerdas_ti,total_tercerdas_ekonomi,total_tercerdas_barab,total_tercerdas_daerah,total_tercerdas_penjaskes,total_tercerdas_sosiologi,total_tercerdas_blain,total_tercerdas_wirausaha,total_tercerdas_akuntansi,total_tercerdas_bjepang,total_tercerdas_bmandarin,total_tercerdas_bperancis,total_jawaban_matematika,total_jawaban_ppkn,total_jawaban_ips,total_jawaban_biologi,total_jawaban_fisika,total_jawaban_sejarah,total_jawaban_binggris,total_jawaban_seni,total_jawaban_kimia,total_jawaban_geografi,total_jawaban_ti,total_jawaban_ekonomi,total_jawaban_barab,total_jawaban_bdaerah,total_jawaban_penjaskes,total_jawaban_sosiologi,total_jawaban_blain,total_jawaban_wirausaha,total_jawaban_akuntansi,total_jawaban_bjepang,total_jawaban_bmandarin,total_jawaban_bperancis,total_jawaban_bindonesia,total_tercerdas_bindonesia,total_jawaban_sbmptn,total_tercerdas_sbmptn,poin,tingkat,bergabung
5f679f5d27c9b05b708ac05c,https://brainly.co.id/app/profile/4616928,paopao97,"[""Gemar Membantu""]",0,2,7,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,105,Sekolah Menengah Atas,25 Februari 2017
5f679f5d27c9b05b708ac05d,https://brainly.co.id/app/profile/3647028,bungab30,"[""Terpelajar""]",8,5,65,12,382,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,21,3,5,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,2,,,849,Sekolah Menengah Atas,8 September 2016
5f679f5d27c9b05b708ac05e,https://brainly.co.id/app/profile/2519303,khabibidiah,"[""Gemar Membantu""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,120,Sekolah Menengah Atas,27 Januari 2016
5f679f5d27c9b05b708ac05f,https://brainly.co.id/app/profile/3168124,Nabiahsyfr03,"[""Gemar Membantu""]",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,171,Sekolah Menengah Atas,14 Juni 2016
5f679f5d27c9b05b708ac060,https://brainly.co.id/app/profile/2443602,reddevimendanu,"[""Ambisius""]",7,2,19,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,292,Sekolah Menengah Atas,8 Januari 2016
5f679f5d27c9b05b708ac061,https://brainly.co.id/app/profile/4702132,hudaNade,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55,Sekolah Menengah Atas,11 Maret 2017
5f679f5d27c9b05b708ac062,https://brainly.co.id/app/profile/564134,WookieGrace,"[""Ambisius""]",1,14,21,3,152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,,,384,Sekolah Menengah Atas,26 September 2014
5f679f5d27c9b05b708ac063,https://brainly.co.id/app/profile/4700267,Sinurai10,"[""Ambisius""]",20,1,19,2,61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,523,Sekolah Menengah Atas,10 Maret 2017
5f679f5d27c9b05b708ac064,https://brainly.co.id/app/profile/4704422,firda0105,"[""Pemula""]",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,53,Sekolah Menengah Atas,12 Maret 2017
5f679f5d27c9b05b708ac065,https://brainly.co.id/app/profile/4692333,saadiahnz,"[""Ambisius""]",6,1,18,3,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,,,285,Sekolah Menengah Atas,9 Maret 2017
5f679f5d27c9b05b708ac066,https://brainly.co.id/app/profile/4705515,yuni06041,"[""Terpelajar""]",11,26,58,8,398,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,14,1,0,1,2,2,0,1,3,0,0,0,0,0,0,0,5,0,0,0,22,4,,,948,Sekolah Menengah Atas,12 Maret 2017
5f679f5d27c9b05b708ac067,https://brainly.co.id/app/profile/4706046,citraa04,"[""Pemula""]",10,2,7,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,,,21,Sekolah Menengah Atas,12 Maret 2017
5f679f5d27c9b05b708ac068,https://brainly.co.id/app/profile/4707302,dianaazizmalik,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,45,Sekolah Menengah Atas,12 Maret 2017
5f679f5d27c9b05b708ac069,https://brainly.co.id/app/profile/4369309,yuliarahman383,"[""Pemula""]",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,30,Sekolah Menengah Atas,12 Januari 2017
5f679f5d27c9b05b708ac06a,https://brainly.co.id/app/profile/4080777,selfarahmatia04,"[""Si Hebat""]",15,240,870,130,73,46,8,18,19,9,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,278,47,111,148,51,0,21,16,39,0,0,0,14,0,0,0,0,0,0,0,0,0,73,9,,,6562,Sekolah Menengah Atas,6 November 2016
5f679f5d27c9b05b708ac06b,https://brainly.co.id/app/profile/4726501,daftargmgarena4,"[""Pemula""]",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,31,Sekolah Menengah Atas,15 Maret 2017
5f679f5d27c9b05b708ac06c,https://brainly.co.id/app/profile/4730588,dharmaja93,"[""Pemula""]",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55,Sekolah Menengah Atas,15 Maret 2017
5f679f5d27c9b05b708ac06d,https://brainly.co.id/app/profile/3889588,ancoreb,"[""Pemula""]",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,40,Sekolah Menengah Atas,10 Oktober 2016
5f679f5d27c9b05b708ac06e,https://brainly.co.id/app/profile/4756692,yohanitaeka6,"[""Pemula""]",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20,Sekolah Menengah Atas,20 Maret 2017
5f679f5d27c9b05b708ac06f,https://brainly.co.id/app/profile/3531691,Ninow,"[""Terpelajar""]",14,6,193,7,820,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,,,,,1722,Sekolah Menengah Atas,27 Agustus 2016
5f679f5d27c9b05b708ac070,https://brainly.co.id/app/profile/4590815,GURU1BRAINLY,"[""Pakar""]",36,34,327,53,38,11,3,10,3,6,1,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,62,23,48,22,17,8,0,13,0,0,0,0,14,0,67,0,0,0,0,0,0,0,18,7,,,2351,Sekolah Menengah Atas,21 Februari 2017
5f679f5d27c9b05b708ac071,https://brainly.co.id/app/profile/4732041,BayuSaktiBahar,"[""Terpelajar""]",18,2,75,9,425,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,18,17,9,3,5,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,1,,,480,Sekolah Menengah Atas,16 Maret 2017
5f679f5d27c9b05b708ac072,https://brainly.co.id/app/profile/4811839,ask170899,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55,Sekolah Menengah Atas,30 Maret 2017
5f679f5d27c9b05b708ac073,https://brainly.co.id/app/profile/3072585,Nicholas9822,"[""Terpelajar""]",273,7,147,14,439,6,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,61,5,27,4,5,0,2,2,30,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,,,122,Sekolah Menengah Atas,19 Mei 2016
5f679f5d27c9b05b708ac074,https://brainly.co.id/app/profile/4846748,AiniHafsah,"[""Gemar Membantu""]",3,1,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,163,Sekolah Menengah Atas,5 April 2017
5f679f5d27c9b05b708ac075,https://brainly.co.id/app/profile/3191022,rifqa4,"[""Ambisius""]",21,4,54,6,201,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,16,6,8,4,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,,,951,Sekolah Menengah Atas,16 Juli 2016
5f679f5d27c9b05b708ac076,https://brainly.co.id/app/profile/4846819,AndriKJ,"[""Gemar Membantu""]",2,1,12,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,152,Sekolah Menengah Atas,5 April 2017
5f679f5d27c9b05b708ac077,https://brainly.co.id/app/profile/4835636,081289650652,"[""Pemula""]",9,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,16,Sekolah Menengah Atas,4 April 2017
5f679f5d27c9b05b708ac078,https://brainly.co.id/app/profile/4859803,Milatina84,"[""Gemar Membantu""]",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,110,Sekolah Menengah Atas,9 April 2017
5f679f5d27c9b05b708ac079,https://brainly.co.id/app/profile/1851173,AndyttaRizky09,"[""Ambisius""]",2,4,14,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,385,Sekolah Menengah Atas,9 September 2015
5f679f5d27c9b05b708ac07a,https://brainly.co.id/app/profile/4337996,violincantika,"[""Jenius""]",0,92,1094,149,72,139,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,6,5,0,6,4,0,2,1,0,0,1,0,0,0,9,0,0,0,0,0,0,19,4,,,39710,Sekolah Dasar,30 Desember 2016
5f679f5d27c9b05b708ac07b,https://brainly.co.id/app/profile/4842019,TiaraShanty2002,"[""Si Hebat""]",63,252,1339,125,116,29,10,10,33,0,0,15,4,0,0,2,0,3,0,2,0,0,0,0,0,0,0,241,66,133,417,0,0,116,40,0,0,48,0,39,0,53,0,0,0,0,0,0,0,42,5,,,9811,Sekolah Menengah Atas,5 April 2017
5f679f5d27c9b05b708ac07c,https://brainly.co.id/app/profile/4883663,qinthoro,"[""Ambisius""]",2,1,29,2,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,256,Sekolah Menengah Atas,12 April 2017
5f679f5d27c9b05b708ac07d,https://brainly.co.id/app/profile/4883929,toniarif,"[""Ambisius""]",16,4,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,411,Sekolah Menengah Atas,12 April 2017
5f679f5d27c9b05b708ac07e,https://brainly.co.id/app/profile/1805738,feriawan12,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75,Sekolah Menengah Atas,3 September 2015
5f679f5d27c9b05b708ac07f,https://brainly.co.id/app/profile/4539106,samehadatoel20,"[""Brainly Bachelor"",""Jenius""]",16,147,4213,265,348,1,1,0,243,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,18,3481,10,590,0,0,6,0,0,0,0,50,9,0,0,0,0,0,0,0,,,,,63632,Sekolah Menengah Atas,12 Februari 2017
5f679f5d27c9b05b708ac080,https://brainly.co.id/app/profile/1013169,YHANTORO,"[""Ambisius""]",4,1,23,5,175,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,5,3,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,,,296,Sekolah Menengah Atas,18 Desember 2014
5f679f5d27c9b05b708ac081,https://brainly.co.id/app/profile/4019273,ReysameiliaS,"[""Pakar""]",10,329,305,54,21,11,5,9,9,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34,59,41,14,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,3309,Sekolah Menengah Atas,26 Oktober 2016
5f679f5d27c9b05b708ac082,https://brainly.co.id/app/profile/4526835,Fauziah321,"[""Si Hebat""]",114,400,733,72,38,14,5,18,7,0,2,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,112,83,127,66,39,33,0,21,0,0,0,0,57,0,34,0,0,0,0,0,0,0,63,9,,,6300,Sekolah Menengah Atas,10 Februari 2017
5f679f5d27c9b05b708ac083,https://brainly.co.id/app/profile/4863903,adityadanang8,"[""Si Hebat""]",0,494,737,97,99,6,9,13,11,6,3,0,28,0,4,0,0,4,0,0,0,0,0,0,0,0,0,38,64,120,129,24,46,0,198,0,13,0,0,16,0,0,0,0,0,0,0,0,0,47,9,,,9333,Sekolah Menengah Atas,10 April 2017
5f679f5d27c9b05b708ac084,https://brainly.co.id/app/profile/4985711,rapita453ita,"[""Pemula""]",10,3,7,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,57,Sekolah Menengah Atas,3 Mei 2017
5f679f5d27c9b05b708ac085,https://brainly.co.id/app/profile/4550403,asmanurkamila,"[""Si Hebat""]",16,298,513,64,72,20,3,11,11,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104,41,133,66,22,24,11,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,27,2,,,20210,Sekolah Menengah Atas,14 Februari 2017
5f679f5d27c9b05b708ac086,https://brainly.co.id/app/profile/3876502,kiki877,"[""Intermediate Moderator"",""Board Of Governor"",""Brainly Bachelor"",""Jenius""]",7,153,3562,356,659,46,41,58,46,37,10,0,30,0,0,0,0,0,0,23,5,0,0,0,0,0,0,327,374,706,392,159,137,0,400,0,0,0,0,0,0,342,187,0,0,0,0,0,0,174,27,,,243147,Sekolah Menengah Atas,7 Oktober 2016
5f679f5e27c9b05b708ac087,https://brainly.co.id/app/profile/4940463,Shaltzyuu,"[""Head of Recruiter"",""Lieutenant Mentor"",""Advanced Tutor"",""Board Of Governor"",""Jenius""]",6,70,2012,219,81,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,8,18,22,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1420,0,0,515,50,0,0,272457,Sekolah Menengah Atas,24 April 2017
5f679f5e27c9b05b708ac088,https://brainly.co.id/app/profile/5068260,auliatbe,"[""Ambisius""]",4,1,26,4,57,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,5,3,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,,,,442,Sekolah Menengah Atas,21 Mei 2017
5f679f5e27c9b05b708ac089,https://brainly.co.id/app/profile/4243306,Cabe4,"[""Ambisius""]",14,7,33,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,,,,591,Sekolah Menengah Atas,1 Desember 2016
5f679f5f27c9b05b708ac08a,https://brainly.co.id/app/profile/5057031,laraspr,"[""Gemar Membantu""]",1,3,12,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,200,Sekolah Menengah Atas,18 Mei 2017
5f679f5f27c9b05b708ac08b,https://brainly.co.id/app/profile/5054568,Jios,"[""Pemula""]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50,Sekolah Menengah Atas,17 Mei 2017
5f679f5f27c9b05b708ac08c,https://brainly.co.id/app/profile/3266102,aysilaashalina,"[""Pemula""]",20,6,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,40,Sekolah Menengah Atas,29 Juli 2016
5f679f5f27c9b05b708ac08d,https://brainly.co.id/app/profile/5052003,Angelasophia14,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75,Sekolah Menengah Atas,17 Mei 2017
5f679f5f27c9b05b708ac08e,https://brainly.co.id/app/profile/5024995,jihandamayanti03,"[""Ambisius""]",35,2,17,1,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,1084,Sekolah Menengah Atas,11 Mei 2017
5f679f5f27c9b05b708ac08f,https://brainly.co.id/app/profile/6021,vera,"[""Brainly Bachelor"",""Si Hebat""]",12,69,1674,276,141,89,1,1,22,124,1,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,524,12,18,192,702,7,92,0,76,0,0,0,10,0,0,0,0,0,0,0,0,0,17,3,,,31226,Sekolah Menengah Atas,18 Desember 2013
5f679f5f27c9b05b708ac090,https://brainly.co.id/app/profile/1518903,SalmaDewiNataya,"[""Si Hebat""]",48,391,1166,118,134,11,5,12,37,4,9,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,72,118,279,33,56,0,70,0,0,31,0,0,0,0,0,0,0,0,0,0,0,282,21,,,26007,Sekolah Menengah Atas,1 Juni 2015
5f679f5f27c9b05b708ac091,https://brainly.co.id/app/profile/4784156,ciyapcis,"[""Ambisius""]",9,87,50,4,122,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,16,2,0,4,1,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,,,,751,Sekolah Menengah Atas,24 Maret 2017
5f679f5f27c9b05b708ac092,https://brainly.co.id/app/profile/3271147,PranevaAnnisa,"[""Ambisius""]",54,6,62,6,209,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,7,0,2,4,1,0,2,0,0,0,0,4,0,0,0,0,0,0,25,0,0,2,,,,688,Sekolah Menengah Atas,30 Juli 2016
5f679f5f27c9b05b708ac093,https://brainly.co.id/app/profile/1784661,Irma98,"[""Pemula""]",1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,75,Sekolah Menengah Atas,31 Agustus 2015
5f679f5f27c9b05b708ac094,https://brainly.co.id/app/profile/4984773,Ridwanalfath25,"[""Si Hebat""]",0,7,134,63,25,3,1,2,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,4,11,2,0,36,7,3,0,0,0,0,2,0,0,0,0,0,20,0,0,0,31,14,,,3128,Sekolah Menengah Atas,3 Mei 2017
5f679f5f27c9b05b708ac095,https://brainly.co.id/app/profile/5098863,Hasanabdul21,"[""Pemula""]",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,Sekolah Menengah Atas,29 Mei 2017
5f679f5f27c9b05b708ac096,https://brainly.co.id/app/profile/4471599,ArZain,"[""Si Hebat""]",0,137,1411,201,72,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,958,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,441,0,0,,,,,56536,Sekolah Menengah Atas,31 Januari 2017
5f679f5f27c9b05b708ac097,https://brainly.co.id/app/profile/5124823,NOV036,"[""Pemula""]",1,1,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,82,Sekolah Menengah Atas,4 Juni 2017
5f679f5f27c9b05b708ac098,https://brainly.co.id/app/profile/5124809,zeefika,"[""Ambisius""]",0,6,119,6,547,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,7,70,12,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,,,1744,Sekolah Menengah Atas,4 Juni 2017
5f679f5f27c9b05b708ac099,https://brainly.co.id/app/profile/1861256,rasyapr,"[""Ambisius""]",22,5,50,6,497,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,3,4,0,5,2,0,5,0,3,0,0,0,0,0,0,0,0,0,3,,,,1086,Sekolah Menengah Atas,10 September 2015
5f679f5f27c9b05b708ac09a,https://brainly.co.id/app/profile/1360288,rajasuryadi,"[""Ambisius""]",8,2,42,3,241,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,8,3,1,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,,,447,Sekolah Menengah Atas,13 April 2015
5f679f5f27c9b05b708ac09b,https://brainly.co.id/app/profile/5095257,Kilushaj,"[""Gemar Membantu""]",15,3,18,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,,,,,230,Sekolah Menengah Atas,28 Mei 2017
5f679f5f27c9b05b708ac09c,https://brainly.co.id/app/profile/5138917,amrihprayoga,"[""Gemar Membantu""]",0,1,26,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,203,Sekolah Menengah Atas,7 Juni 2017
5f679f5f27c9b05b708ac09d,https://brainly.co.id/app/profile/1693642,pranandahafiz,"[""Pemula""]",4,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,54,Sekolah Menengah Atas,18 Agustus 2015
5f679f5f27c9b05b708ac09e,https://brainly.co.id/app/profile/3412040,Mualimah599,"[""Ambisius""]",9,5,281,11,28,0,1,2,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,49,31,2,57,0,2,0,17,0,94,0,0,0,7,0,0,0,0,0,0,4,1,,,3169,Sekolah Menengah Atas,13 Agustus 2016
5f679f5f27c9b05b708ac09f,https://brainly.co.id/app/profile/5150142,Laila1234,[],15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,18,Sekolah Menengah Atas,11 Juni 2017
5f679f5f27c9b05b708ac0a0,https://brainly.co.id/app/profile/243352,putrilarasantang,"[""Si Hebat""]",10,107,545,97,108,16,2,5,3,58,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73,18,17,28,317,25,8,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,,,9360,Sekolah Menengah Atas,14 Agustus 2014
5f679f5f27c9b05b708ac0a1,https://brainly.co.id/app/profile/4931805,Milieth,"[""Brainly Bachelor"",""Jenius""]",80,404,3027,426,195,415,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2920,0,13,56,5,9,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,3,,,,90766,Sekolah Menengah Atas,21 April 2017
5f679f5f27c9b05b708ac0a2,https://brainly.co.id/app/profile/5117887,planks,"[""Ambisius""]",1,28,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,725,Sekolah Menengah Atas,2 Juni 2017
5f679f5f27c9b05b708ac0a3,https://brainly.co.id/app/profile/3173028,ErikCatosLawijaya,"[""Brainly Doctor"",""BrainlyElite"",""Jenius""]",151,100,10952,13,858,1222,2,0,3,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,1,0,9901,19,0,172,145,0,0,0,187,0,0,0,0,0,0,0,0,0,0,192,19,0,132,8,0,0,284294,Sekolah Menengah Atas,18 Juni 2016
